Species,Trap,dayofyear,tmax_x,tmin_x,dewpoint_x,sealevel_x,resultdir_x,avgspeed_x,tmax_y,tmin_y,dewpoint_y,sealevel_y,resultdir_y,avgspeed_y,coollast7,coollast30,coollast90,preciplast30,preciplast90
1,139,206,88,73,66,29.91,32,6.5,90,73,67,29.89,35,6.1,123.0,271.0,199.0,0.47,10.665
2,139,206,88,73,66,29.91,32,6.5,90,73,67,29.89,35,6.1,123.0,271.0,199.0,0.47,10.665
3,139,206,88,73,66,29.91,32,6.5,90,73,67,29.89,35,6.1,123.0,271.0,199.0,0.47,10.665
1,143,206,88,73,66,29.91,32,6.5,90,73,67,29.89,35,6.1,123.0,271.0,199.0,0.47,10.665
2,143,206,88,73,66,29.91,32,6.5,90,73,67,29.89,35,6.1,123.0,271.0,199.0,0.47,10.665
3,143,206,88,73,66,29.91,32,6.5,90,73,67,29.89,35,6.1,123.0,271.0,199.0,0.47,10.665
1,147,206,88,73,66,29.91,32,6.5,90,73,67,29.89,35,6.1,123.0,271.0,199.0,0.47,10.665
2,147,206,88,73,66,29.91,32,6.5,90,73,67,29.89,35,6.1,123.0,271.0,199.0,0.47,10.665
3,147,206,88,73,66,29.91,32,6.5,90,73,67,29.89,35,6.1,123.0,271.0,199.0,0.47,10.665
1,148,206,88,73,66,29.91,32,6.5,90,73,67,29.89,35,6.1,123.0,271.0,199.0,0.47,10.665
2,148,206,88,73,66,29.91,32,6.5,90,73,67,29.89,35,6.1,123.0,271.0,199.0,0.47,10.665
3,148,206,88,73,66,29.91,32,6.5,90,73,67,29.89,35,6.1,123.0,271.0,199.0,0.47,10.665
1,1,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,1,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,1,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
1,4,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,4,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,4,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
1,9,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,9,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,9,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,11,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,11,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,12,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,12,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,13,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
1,17,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,18,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
1,21,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,21,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,21,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
6,21,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,23,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,24,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,24,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
6,24,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,27,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,30,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,35,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
1,36,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,36,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,36,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,37,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,37,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,38,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,38,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,41,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,41,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,44,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,44,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,45,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,46,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,46,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
1,47,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,47,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,47,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,49,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
1,55,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,55,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,55,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,56,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,61,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
1,62,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,63,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,64,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,70,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,71,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,71,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,77,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,77,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,79,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,82,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,84,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
1,87,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,87,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,87,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,89,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
6,89,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,92,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,92,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
6,92,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,93,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,98,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
1,100,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,100,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,100,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
1,104,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,104,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,104,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,105,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
1,108,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
1,112,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,112,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
1,113,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,113,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
4,113,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,116,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,120,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,120,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,123,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,128,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,129,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,129,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,130,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,131,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,131,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,132,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,132,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
1,133,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,133,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,133,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
1,134,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,134,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,134,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
4,134,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,136,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,138,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,138,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,140,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
1,143,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,143,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
1,147,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,147,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,147,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
1,148,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,148,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
3,148,210,86,71,67,29.98,4,5.9,86,74,69,29.96,4,5.6,100.0,325.0,223.0,2.03,10.695
2,1,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,1,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,4,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,9,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,9,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,10,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,10,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,11,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,11,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,12,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,13,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,13,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,21,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,22,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,23,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,23,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,24,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,24,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
6,24,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,25,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,27,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,27,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,32,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,35,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,36,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,37,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,41,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,41,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,45,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,45,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,46,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,46,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,47,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,47,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,47,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,55,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,55,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,55,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,56,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,56,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,59,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,61,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,62,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,62,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,62,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,63,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,64,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,64,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,70,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,70,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,70,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
6,70,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,71,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,71,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,71,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,77,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,77,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,79,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,79,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,79,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,84,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,84,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,87,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,87,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,87,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,88,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,89,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,89,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,89,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
4,89,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,92,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
6,92,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,93,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,93,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,93,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,97,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,97,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,98,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,98,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,100,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,100,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,104,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,104,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,104,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,108,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,111,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,111,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,112,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,112,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,113,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,113,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,113,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,120,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,120,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,121,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,121,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
6,121,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,123,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,128,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,128,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,128,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,129,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,129,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,129,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,130,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,130,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,130,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,131,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,131,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
3,132,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
2,133,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
1,134,217,83,69,68,29.93,5,5.5,84,70,68,29.91,7,6.0,102.0,330.0,318.0,11.17,10.63
